"synonym_id","genus_id"
5818,5934
5819,5934
5820,5934
5821,5934
5822,5934
5823,5934
5824,5934
5825,5947
5826,5995
5827,5926
5828,5931
5829,5931
5830,5931
5831,5931
5832,5931
5833,5931
5834,5951
5835,5979
5836,5996
5837,5996
5838,5996
5839,5996
5840,5996
5841,5996
5842,5996
5843,5996
5844,5996
5845,5967
5846,5967
5847,5967
5848,5967
5849,5967
5850,5967
5851,5967
5852,5967
5853,5967
5854,5967
5855,5967
5856,5967
5857,5967
5858,5967
5859,5967
5860,5967
5861,5958
5862,5958
5863,5959
5864,5959
5865,5959
5866,5959
5867,5936
5868,5936
5869,5937
5870,5937
5871,5937
5872,5938
5873,5938
5874,5938
5875,5938
5876,5938
5877,5938
5878,5965
5879,5921
5880,5948
5881,5948
5882,5994
5883,5994
5884,5942
5885,5941
5886,5941
5887,5885
5888,5974
5889,5974
5890,5974
5891,5997
5892,5997
5893,5925
5894,5925
5895,5932
5896,5932
5897,5932
5898,5953
5899,5953
5900,5953
5901,5953
5902,5953
5903,5953
5904,5990
5905,5990
5906,5990
5907,5990
5908,5990
5909,5990
5910,5990
5911,5924
5912,5960
5913,5960
5914,5960
5915,5976
5916,5976
5917,5986
5918,5968
5998,6001
6003,6028
6004,6028
6005,6028
6006,6028
6007,6028
6008,6028
6009,6028
6010,6028
6011,6028
6012,6028
6013,6028
6014,6028
6015,6028
6016,6028
6017,6028
6018,6028
6019,6026
6020,6029
6021,6029
6022,6029
6030,6035
6031,6035
6032,6035
6036,6168
6037,6174
6038,6284
6039,6284
6040,6284
6041,6233
6042,6233
6043,6233
6044,6233
6045,6204
6046,6184
6047,6184
6048,6196
6049,6196
6050,6196
6051,6196
6052,6196
6053,6196
6054,6262
6055,6262
6056,6275
6057,6295
6058,6295
6059,6232
6060,6232
6061,6232
6062,6232
6063,6232
6064,6237
6065,6237
6066,6237
6067,6237
6068,6166
6069,6166
6070,6189
6071,6189
6072,6189
6073,6238
6074,6238
6075,6263
6076,6263
6077,6263
6078,6263
6079,6263
6080,6263
6081,6291
6082,6276
6083,6240
6084,6240
6085,6240
6086,6240
6087,6240
6088,6240
6089,6240
6090,6240
6091,6240
6092,6240
6093,6240
6094,6240
6095,6241
6096,6256
6097,6256
6098,6210
6099,6192
6100,6242
6101,6242
6102,6242
6103,6242
6104,6242
6105,6242
6106,6242
6107,6242
6108,6230
6109,6230
6110,6230
6111,6230
6112,6230
6113,6230
6114,6212
6115,6171
6116,6231
6117,6244
6118,6244
6119,6244
6120,6258
6121,6254
6122,6254
6123,6245
6124,6245
6125,6161
6126,6186
6127,6216
6128,6219
6129,6219
6130,6219
6131,6259
6132,6195
6133,6195
6134,6195
6135,6195
6136,6261
6137,6261
6138,6261
6139,6270
6140,6270
6141,6270
6142,6207
6143,6226
6144,6247
6145,6247
6146,6264
6147,6264
6148,6264
6149,6264
6150,6264
6151,6248
6152,6248
6153,6248
6154,6269
6155,6269
6156,6269
6157,6269
6158,6280
6159,6280
6160,6280
6296,6855
6297,6855
6298,6855
6299,6855
6300,6855
6301,6855
6302,6759
6303,6759
6304,6720
6305,6720
6306,6720
6307,6720
6308,6720
6309,6720
6310,6720
6311,6815
6312,6815
6313,6815
6314,6815
6315,6577
6316,6577
6317,6577
6318,6693
6319,6693
6320,6693
6321,6722
6322,6722
6323,6722
6324,6722
6325,6809
6326,6673
6327,6307
6328,6856
6329,6723
6330,6563
6331,6724
6332,6724
6333,6725
6334,6760
6335,6760
6336,6776
6337,6726
6338,6726
6339,6726
6340,6726
6341,6726
6342,6709
6343,6778
6344,6813
6345,6615
6346,6727
6347,6728
6348,6728
6349,6728
6350,6822
6351,6822
6352,6822
6353,6636
6354,6636
6355,6569
6356,6715
6357,6850
6358,6850
6359,6680
6360,6576
6361,6576
6362,6616
6363,6730
6364,6730
6365,6730
6366,6730
6367,6730
6368,6730
6369,6730
6370,6730
6371,6730
6372,6730
6373,6730
6374,6730
6375,6561
6376,6561
6377,6335
6378,6335
6379,6626
6380,6731
6381,6731
6382,6731
6383,6731
6384,6731
6385,6731
6386,6708
6387,6708
6388,6811
6389,6811
6390,6811
6391,6811
6392,6811
6393,6811
6394,6811
6395,6756
6396,6756
6397,6756
6398,6638
6399,6638
6400,6589
6401,6836
6402,6836
6403,6614
6404,6614
6405,6614
6406,6614
6407,6614
6408,6614
6409,6851
6410,6851
6411,6581
6412,6581
6413,6732
6414,6816
6415,6816
6416,6816
6417,6816
6418,6816
6419,6578
6420,6349
6421,6734
6422,6734
6423,6734
6424,6734
6425,6734
6426,6735
6427,6735
6428,6735
6429,6735
6430,6735
6431,6735
6432,6735
6433,6735
6434,6735
6435,6735
6436,6735
6437,6735
6438,6735
6439,6735
6440,6705
6441,6651
6442,6651
6443,6853
6444,6860
6445,6860
6446,6860
6447,6860
6448,6641
6449,6641
6450,6641
6451,6643
6452,6787
6453,6861
6454,6689
6455,6674
6456,6788
6457,6763
6458,6763
6459,6763
6460,6763
6461,6763
6462,6763
6463,6763
6464,6763
6465,6763
6466,6763
6467,6763
6468,6763
6469,6763
6470,6763
6471,6763
6472,6702
6473,6702
6474,6648
6475,6812
6476,6812
6477,6768
6478,6768
6479,6774
6480,6672
6481,6738
6482,6796
6483,6796
6484,6825
6485,6825
6486,6825
6487,6825
6488,6825
6489,6825
6490,6825
6491,6825
6492,6825
6493,6625
6494,6670
6495,6670
6496,6827
6497,6678
6498,6678
6499,6741
6500,6741
6501,6741
6502,6621
6503,6621
6504,6621
6505,6621
6506,6621
6507,6621
6508,6621
6509,6621
6510,6621
6511,6753
6512,6765
6513,6765
6514,6765
6515,6765
6516,6765
6517,6765
6518,6765
6519,6765
6520,6833
6521,6754
6522,6754
6523,6557
6524,6557
6525,6772
6526,6772
6527,6772
6528,6772
6529,6772
6530,6772
6531,6772
6532,6772
6533,6772
6534,6772
6535,6772
6536,6772
6537,6772
6538,6594
6539,6864
6540,6612
6541,6655
6542,6655
6543,6799
6544,6699
6545,6699
6546,6745
6547,6745
6548,6745
6549,6802
6550,6671
6551,6671
6552,6671
6553,6671
6554,6828
6555,6752
6556,6752
6865,6950
6866,6950
6867,6950
6868,6950
6869,6950
6870,6950
6871,6950
6872,6950
6873,6950
6874,6950
6875,6950
6876,6950
6877,6943
6878,6943
6879,6957
6880,6957
6881,6957
6882,6952
6883,6931
6884,6946
6885,6938
6886,6938
6887,6954
6888,6949
6889,6951
6890,6951
6891,6951
6892,6951
6893,6922
6894,6922
6895,6930
6896,6930
6897,6947
6898,6947
6899,6911
6900,6911
6901,6933
6902,6933
6903,6944
6904,6932
6905,6932
6906,6932
6907,6934
6908,6934
6909,6934
6960,6970
6961,6971
6962,6981
6963,6981
6964,6981
6965,6981
6966,6977
6967,6977
6968,6974
6969,6980
6982,6985
6983,6986
6984,6986
6994,7018
6995,7018
6996,7016
6997,7016
6998,7016
6999,7016
7000,7014
7001,7025
7002,7025
7003,7009
7004,7009
7005,7008
7006,7008
7007,7008
7028,7034
7029,7034
7030,7028
7031,7035
7039,7041
7042,7321
7043,7321
7044,7321
7045,7361
7046,7361
7047,7361
7048,7361
7049,7286
7050,7095
7051,7095
7052,7290
7053,7290
7054,7290
7055,7291
7056,7352
7057,7352
7058,7347
7059,7347
7060,7347
7061,7347
7062,7347
7063,7229
7064,7342
7065,7342
7066,7342
7067,7342
7068,7342
7069,7342
7070,7342
7071,7342
7072,7342
7073,7342
7074,7342
7075,7342
7076,7342
7077,7279
7078,7292
7079,7293
7080,7323
7081,7323
7082,7323
7083,7344
7084,7344
7085,7344
7086,7344
7087,7344
7088,7344
7089,7344
7090,7344
7091,7344
7092,7344
7093,7345
7094,7345
7095,7345
7096,7320
7097,7320
7098,7364
7099,7364
7100,7364
7101,7364
7102,7364
7103,7364
7104,7364
7105,7364
7106,7364
7107,7364
7108,7364
7109,7364
7110,7364
7111,7364
7112,7364
7113,7364
7114,7364
7115,7364
7116,7364
7117,7334
7118,7324
7119,7355
7120,7355
7121,7355
7122,7355
7123,7355
7124,7355
7125,7355
7126,7355
7127,7355
7128,7355
7129,7355
7130,7355
7131,7295
7132,7295
7133,7295
7134,7295
7135,7296
7136,7296
7137,7296
7138,7356
7139,7297
7140,7298
7141,7298
7142,7354
7143,7280
7144,7280
7145,7280
7146,7285
7147,7285
7148,7240
7149,7240
7150,7249
7151,7270
7152,7362
7153,7335
7154,7335
7155,7335
7156,7335
7157,7335
7158,7335
7159,7335
7160,7335
7161,7335
7162,7335
7163,7335
7164,7335
7165,7335
7166,7335
7167,7335
7168,7335
7169,7301
7170,7281
7171,7281
7172,7319
7173,7055
7174,7055
7175,7303
7176,7304
7177,7348
7178,7348
7179,7348
7180,7348
7181,7348
7182,7348
7183,7348
7184,7348
7185,7348
7186,7348
7187,7348
7188,7348
7189,7348
7190,7348
7191,7348
7192,7348
7193,7275
7194,7275
7195,7275
7196,7275
7197,7271
7198,7271
7199,7271
7200,7271
7201,7271
7202,7271
7203,7363
7204,7363
7205,7363
7206,7363
7207,7363
7208,7363
7209,7363
7210,7363
7211,7363
7212,7363
7213,7306
7214,7306
7215,7306
7216,7318
7217,7272
7218,7272
7219,7272
7220,7349
7221,7349
7222,7349
7223,7349
7224,7349
7225,7307
7226,7307
7227,7360
7228,7316
7229,7316
7230,7172
7231,7341
7232,7341
7233,7341
7234,7341
7235,7341
7236,7341
7237,7341
7238,7341
7239,7330
7240,7330
7241,7330
7242,7330
7243,7241
7244,7241
7245,7310
7246,7310
7247,7310
7248,7310
7249,7273
7250,7273
7251,7273
7252,7273
7253,7273
7254,7273
7255,7140
7256,7276
7257,7276
7258,7276
7259,7276
7260,7276
7261,7276
7262,7339
7263,7175
7264,7175
7265,7175
7266,7313
7267,7313
7268,7236
7269,7236
7365,7368
7366,7368
7367,7366
7370,7380
7371,7380
7372,7380
7373,7381
7388,7390
7389,7390
7393,7398
7394,7395
7401,7491
7402,7491
7403,7497
7404,7497
7405,7497
7406,7497
7407,7497
7408,7497
7409,7497
7410,7497
7411,7497
7412,7497
7413,7497
7414,7497
7415,7497
7416,7497
7417,7497
7418,7497
7419,7528
7420,7528
7421,7528
7422,7528
7423,7528
7424,7528
7425,7488
7426,7488
7427,7522
7428,7522
7429,7462
7430,7462
7431,7462
7432,7509
7433,7450
7434,7499
7435,7499
7436,7500
7437,7500
7438,7500
7439,7500
7440,7500
7441,7500
7442,7500
7443,7500
7444,7500
7445,7500
7446,7500
7447,7500
7448,7500
7449,7500
7450,7500
7451,7496
7452,7496
7453,7479
7454,7501
7455,7443
7456,7443
7457,7443
7458,7511
7459,7511
7460,7440
7461,7517
7533,7535
7539,7541
7543,7576
7544,7577
7545,7578
7546,7578
7547,7578
7548,7578
7549,7578
7550,7578
7551,7578
7552,7578
7553,7578
7554,7578
7555,7578
7556,7578
7557,7578
7558,7578
7559,7578
7560,7578
7561,7570
7562,7582
7563,7574
7564,7574
7565,7557
7566,7581
7586,7633
7587,7633
7588,7622
7589,7623
7590,7632
7591,7632
7592,7632
7593,7624
7594,7624
7595,7624
7596,7628
7597,7625
7598,7627
7599,7627
7600,7627
7601,7627
7602,7627
7603,7627
7604,7631
7605,7636
7606,7636
7607,7636
7639,7652
7640,7649
7641,7649
7642,7649
7643,7649
7644,7651
7645,7651
7646,7650
7647,7648
7653,7658
7654,7657
7655,7657
7656,7659
7662,7664
7665,7667
7666,7667
7669,7743
7670,7760
7671,7760
7672,7760
7673,7760
7674,7760
7675,7760
7676,7760
7677,7760
7678,7760
7679,7745
7680,7761
7681,7754
7682,7766
7683,7766
7684,7766
7685,7766
7686,7766
7687,7748
7688,7795
7689,7676
7690,7676
7691,7676
7692,7676
7693,7676
7694,7676
7695,7676
7696,7676
7697,7676
7698,7676
7699,7676
7700,7676
7701,7785
7702,7785
7703,7785
7704,7785
7705,7802
7706,7802
7707,7793
7708,7758
7709,7758
7710,7758
7711,7790
7712,7693
7713,7744
7714,7773
7715,7774
7716,7774
7717,7774
7718,7774
7719,7774
7720,7774
7721,7774
7722,7774
7723,7774
7724,7774
7725,7774
7726,7774
7727,7774
7728,7808
7729,7776
7730,7776
7731,7776
7732,7776
7733,7796
7814,7817
7819,7859
7820,7886
7821,7886
7822,7886
7823,7871
7824,7871
7825,7887
7826,7916
7827,7879
7828,7879
7829,7879
7830,7888
7831,7888
7832,7888
7833,7888
7834,7888
7835,7876
7836,7889
7837,7942
7838,7909
7839,7909
7840,7909
7841,7939
7842,7939
7843,7939
7844,7919
7845,7921
7846,7941
7847,7941
7848,7890
7849,7890
7850,7890
7851,7858
7852,7872
7943,7948
7944,7947
7945,7947
7952,7957
7953,7958
7954,7955
7963,8124
7964,8093
7965,8093
7966,8093
7967,8094
7968,8094
7969,8094
7970,8094
7971,8094
7972,8094
7973,8094
7974,8094
7975,8094
7976,8094
7977,8094
7978,8094
7979,8094
7980,8094
7981,8094
7982,8094
7983,8051
7984,8051
7985,8051
7986,8051
7987,8051
7988,8051
7989,8051
7990,8051
7991,8021
7992,7996
7993,7996
7994,7996
7995,8097
7996,8097
7997,8097
7998,8097
7999,8097
8000,8097
8001,8097
8002,8097
8003,891
8004,891
8005,891
8006,8073
8007,8085
8008,8064
8009,8065
8010,8065
8011,8026
8012,8056
8013,8074
8014,8111
8015,8067
8016,8067
8017,8112
8018,8112
8019,7993
8020,8076
8021,7991
8022,8100
8023,8101
8024,8101
8025,8101
8026,8101
8027,8101
8028,8101
8029,8101
8030,8101
8031,8101
8032,8120
8033,8120
8034,8120
8035,8102
8036,8077
8037,8077
8038,8077
8039,8077
8040,8077
8041,8077
8042,8077
8043,8087
8044,8087
8045,8087
8046,8087
8131,8133
8136,8170
8137,8164
8138,8164
8139,8164
8140,8164
8141,8164
8142,8157
8143,8157
8144,8157
8145,8157
8146,8157
8147,8157
8148,8157
8149,8159
8150,8158
8151,8158
8152,8158
8153,8158
8173,8182
8174,8182
8175,8184
8176,8184
8177,8179
8185,8188
8186,8188
8190,8228
8191,8230
8192,8230
8193,8223
8194,8223
8195,8223
8196,8223
8197,8223
8198,8223
8199,8223
8200,8223
8201,8223
8202,8223
8203,8223
8204,8223
8205,8223
8206,8224
8207,8224
8208,8224
8209,8224
8210,8224
8211,8224
8212,8224
8213,8224
8214,8224
8215,8224
8216,8224
8217,8227
8232,8254
8233,8244
8234,8248
8235,8248
8236,8248
8237,8249
8238,8249
8239,8250
8240,8253
8258,8290
8259,8291
8260,8300
8261,8309
8262,8312
8263,8312
8264,8312
8265,8312
8266,8312
8267,8312
8268,8312
8269,8312
8270,8312
8271,8312
8272,8312
8273,8312
8274,8312
8275,8312
8276,8312
8277,8312
8278,8312
8279,8312
8280,8312
8281,8313
8282,8313
8283,8313
8284,8313
8285,8311
8286,8311
8287,8311
8288,8311
8289,8311
8290,8311
8291,8311
8292,8311
8293,8311
8294,8311
8295,8311
8296,8311
8297,8311
8298,8311
8299,8311
8300,8311
8301,8311
8302,8311
8314,8375
8315,8357
8316,8369
8317,8369
8318,8369
8319,8369
8320,8369
8321,8369
8322,8369
8323,8369
8324,8369
8325,8367
8326,8367
8327,8367
8328,8351
8329,8351
8330,8379
8331,8382
8332,8373
8333,8380
8334,8368
8335,8368
8336,8368
8337,8368
8338,8368
8339,8368
8340,8368
8341,8368
8342,8374
8343,8374
8385,8418
8386,8418
8387,8418
8388,8412
8389,8413
8390,8413
8391,8413
8392,8413
8393,8411
8394,8411
8395,8415
8396,8415
8397,8419
8398,8409
8399,8409
8400,8409
8401,8409
8402,8409
8403,8409
8404,8409
8405,8409
8406,8409
8407,8409
8408,8414
8421,8502
8422,8502
8423,8470
8424,8519
8425,8519
8426,8519
8427,8519
8428,8519
8429,8515
8430,8515
8431,8511
8432,8497
8433,8498
8434,8499
8435,8499
8436,8493
8437,8474
8438,8477
8439,8516
8440,8500
8441,8524
8442,8521
8443,8521
8444,8521
8445,8521
8446,8501
8447,8501
8448,8501
8449,8501
8450,8501
8451,8501
8452,8501
8453,8501
8454,8501
8455,8501
8456,8501
8457,8501
8458,8481
8459,8481
8460,8476
8461,8476
8462,8472
8463,8485
8464,8485
8465,8471
8466,8523
8467,8517
8468,8492
8469,8510
8526,8541
8527,8542
8528,8542
8529,8542
8530,8542
8531,8542
8532,8542
8533,8542
8534,8542
8535,8542
8536,8542
8537,8540
8538,8540
8547,8555
8548,8553
8556,8659
8557,8659
8558,8660
8559,8649
8560,8650
8561,8650
8562,8650
8563,8650
8564,8650
8565,8650
8566,8650
8567,8650
8568,8650
8569,8650
8570,8650
8571,8650
8572,8650
8573,8650
8574,8638
8575,8638
8576,8640
8577,8640
8578,8640
8579,8656
8580,8656
8581,8636
8582,8636
8583,8646
8584,8643
8585,8654
8586,8651
8587,8651
8588,8651
8589,8651
8590,8642
8591,8642
8592,8642
8593,8652
8594,8652
8595,8652
8596,8652
8597,8652
8598,8652
8599,8652
8600,8652
8601,8652
8602,8652
8603,8652
8604,8652
8605,8652
8606,8652
8607,8652
8608,8652
8609,8652
8610,8652
8611,8652
8612,8652
8613,8652
8614,8652
8615,8652
8616,8652
8617,8652
8618,8652
8619,8652
8620,8652
8621,8652
8622,8652
8623,8652
8624,8652
8625,8652
8626,8652
8627,8652
8628,8652
8629,8653
8630,8653
8631,8641
8632,8657
8661,8662
8666,8670
8667,8668
8672,8698
8673,8862
8674,8862
8675,8862
8676,8917
8677,8917
8678,8917
8679,8917
8680,8839
8681,8837
8682,8906
8683,8906
8684,8883
8685,8883
8686,8868
8687,8914
8688,8914
8689,8914
8690,8914
8691,8914
8692,8914
8693,8914
8694,8914
8695,8914
8696,8864
8697,8909
8698,8909
8699,8923
8700,8923
8701,8923
8702,8840
8703,8922
8704,8885
8705,8885
8706,8885
8707,8885
8708,8885
8709,8885
8710,8885
8711,8885
8712,8885
8713,8886
8714,8886
8715,8886
8716,8886
8717,8886
8718,8921
8719,8910
8720,8910
8721,8910
8722,8910
8723,8910
8724,8859
8725,8859
8726,8865
8727,8918
8728,8901
8729,8901
8730,8901
8731,8870
8732,8887
8733,8887
8734,8887
8735,8887
8736,8887
8737,8867
8738,8863
8739,8907
8740,8907
8741,8844
8742,8844
8743,8844
8744,8912
8745,8912
8746,8920
8747,8920
8748,8920
8749,8861
8750,8897
8751,8897
8752,8897
8753,8897
8754,8897
8755,8897
8756,8897
8757,8897
8758,8897
8759,8913
8760,8913
8761,8899
8762,8899
8763,8899
8764,8899
8765,8880
8766,8888
8767,8888
8768,8888
8769,8888
8770,8888
8771,8888
8772,8888
8773,8889
8774,8889
8775,8889
8776,8889
8777,8889
8778,8889
8779,8889
8780,8889
8781,8889
8782,8889
8783,8857
8784,8919
8785,8860
8786,8843
8787,8843
8788,8843
8789,8851
8790,8809
8791,8810
8792,8810
8793,8810
8794,8810
8795,8908
8796,8908
8797,8890
8798,8890
8799,8890
8800,8890
8801,8890
8802,8890
8803,8890
8804,8890
8805,8890
8806,8890
8807,8890
8808,8890
8809,8890
8810,8890
8811,8890
8812,8898
8813,8898
8814,8893
8815,8893
8816,8893
8817,8869
8818,8891
8819,8891
8820,8891
8821,8891
8822,8891
8823,8891
8824,8891
8825,8891
8826,8872
8827,8872
8828,8729
8829,8877
8830,8892
8831,8892
8832,8858
8833,8858
8834,8858
8835,8858
8836,8858
8928,8950
8929,8953
8930,8953
8931,8953
8932,8953
8933,8953
8934,8953
8935,8959
8936,8959
8937,8961
8938,8960
8939,8938
8940,8955
8941,8947
8942,8962
8943,8962
8944,8962
8945,8962
8967,9011
8968,9011
8969,9009
8970,9009
8971,9001
8972,9001
8973,9001
8974,9001
8975,9001
8976,9001
8977,9001
8978,9002
8979,9002
8980,8989
8981,8989
8982,8989
8983,9010
8984,9007
9012,9036
9013,9037
9014,9037
9015,9037
9016,9037
9017,9037
9018,9037
9019,9037
9020,9037
9021,9037
9022,9037
9023,9037
9024,9037
9025,9037
9026,9037
9027,9037
9028,9037
9029,9037
9030,9037
9031,9037
9032,9037
9033,9034
9039,9046
9052,9054
9053,9057
9060,9245
9061,9080
9062,9167
9063,9071
9064,9191
9065,9216
9066,9060
9067,9187
9068,9193
9069,9193
9070,9193
9071,9165
9072,9182
9073,9170
9074,9208
9075,9195
9076,9195
9077,9195
9078,9195
9079,9195
9080,9195
9081,9195
9082,9195
9083,9195
9084,9195
9085,9195
9086,9195
9087,9195
9088,9195
9089,9195
9090,9195
9091,9195
9092,9195
9093,9226
9094,9227
9095,9227
9096,9227
9097,9227
9098,9227
9099,9227
9100,9227
9101,9227
9102,9227
9103,9196
9104,9196
9105,9235
9106,9237
9107,9237
9108,9237
9109,9246
9110,9246
9111,9246
9112,9236
9113,9189
9114,9229
9115,9251
9116,9251
9117,9251
9118,9087
9119,9087
9120,9210
9121,9234
9122,9234
9123,9230
9124,9230
9125,9247
9126,9247
9127,9164
9128,9164
9129,9164
9130,9186
9131,9231
9132,9231
9133,9118
9134,9248
9135,9248
9136,9248
9137,9197
9138,9197
9139,9197
9140,9197
9141,9238
9142,9198
9143,9198
9144,9198
9145,9198
9146,9198
9147,9198
9148,9198
9149,9198
9150,9223
9151,9223
9152,9223
9153,9223
9154,9217
9155,9217
9156,9217
9157,9217
9158,9217
9159,9179
9160,9149
9161,9149
9162,9213
9256,9257
9258,9259
9261,9262
9266,9276
9267,9276
9268,9276
9269,9276
9270,9276
9271,9276
9272,9276
9273,9275
9274,9275
9278,9295
9279,9295
9280,9295
9281,9295
9282,9295
9283,9295
9284,9295
9285,9295
9286,9295
9287,9300
9288,9298
9289,9298
9290,9298
9291,9303
9292,9303
9293,9299
9304,9309
9310,9315
9311,9315
9312,9313
9316,9317
9318,9320
9326,9346
9327,9338
9328,9338
9329,9338
9330,9335
9331,9335
9332,9335
9333,9335
9334,9339
9350,9362
9351,9362
9352,9362
9353,9362
9354,9362
9355,9362
9356,9362
9357,9362
9358,9362
9359,9362
9360,9361
9364,9366
9369,9384
9370,9396
9371,9396
9372,9396
9373,9397
9374,9397
9375,9397
9376,9397
9377,9397
9378,9399
9379,9391
9380,9391
9381,9391
9382,9391
9405,9454
9406,9454
9407,9454
9408,9454
9409,9476
9410,9476
9411,9476
9412,9476
9413,9476
9414,9476
9415,9476
9416,9476
9417,9476
9418,9455
9419,9455
9420,9452
9421,9452
9422,9452
9423,9452
9424,9452
9425,9452
9426,9452
9427,9452
9428,9452
9429,9452
9430,9452
9431,9452
9432,9477
9433,9477
9434,9477
9435,9477
9436,9477
9437,9477
9438,9460
9439,9460
9440,9469
9441,9472
9442,9465
9443,9467
9444,9475
9445,9475
9446,9475
9447,9475
9448,9475
9449,9475
9450,9475
9451,9475
9479,9492
9480,9492
9481,9492
9482,9492
9483,9492
9484,9492
9485,9492
9486,9492
9487,9492
9488,9492
9489,9492
9490,9492
9499,9513
9500,9509
9501,9509
9502,9509
9503,9517
9504,9510
9505,9510
9506,9510
9507,9510
9524,9526
9525,9526
9527,9621
9528,9621
9529,9621
9530,9621
9531,9655
9532,9633
9533,9633
9534,9633
9535,9693
9536,9693
9537,9670
9538,9670
9539,9670
9540,9701
9541,9665
9542,9742
9543,9732
9544,9678
9545,9678
9546,9702
9547,9702
9548,9702
9549,9694
9550,9644
9551,9644
9552,9685
9553,9686
9554,9686
9555,9686
9556,9686
9557,9686
9558,9686
9559,9686
9560,9686
9561,9686
9562,9686
9563,9686
9564,9686
9565,9686
9566,9686
9567,9686
9568,9686
9569,9686
9570,9686
9571,9686
9572,9686
9573,9686
9574,9686
9575,9686
9576,9686
9577,9686
9578,9686
9579,9686
9580,9686
9581,9686
9582,9686
9583,9698
9584,9687
9585,9687
9586,9687
9587,9679
9588,9634
9589,9688
9590,9688
9591,9688
9592,9688
9593,9688
9594,9652
9595,9652
9596,9704
9597,9704
9598,9689
9599,9637
9600,9637
9601,9731
9602,9697
9603,9672
9604,9672
9605,9709
9606,9653
9607,9653
9608,9691
9609,9691
9610,9691
9611,9691
9612,9691
9613,9691
9614,9691
9615,9691
9616,9707
9617,9620
9618,9727
9619,9723
9620,9692
9621,9692
9622,9692
9623,9692
9624,9692
9625,9692
9626,9692
9744,9754
9745,9754
9746,9757
9747,9757
9748,9757
9749,9757
9750,9757
9751,9755
9752,9759
9753,9759
9760,9766
9761,9766
9762,9766
9763,9766
9764,9766
9765,9766
9767,9769
9772,9777
9773,9777
9779,10316
9780,10316
9781,10316
9782,10316
9783,10316
9784,10316
9785,10316
9786,10316
9787,10316
9788,10316
9789,10316
9790,10316
9791,10397
9792,10397
9793,10035
9794,10317
9795,9845
9796,9845
9797,10404
9798,10404
9799,10404
9800,10283
9801,10283
9802,10268
9803,10268
9804,10398
9805,10398
9806,10398
9807,10398
9808,10398
9809,10398
9810,10309
9811,10227
9812,10354
9813,10354
9814,10367
9815,10367
9816,10367
9817,10367
9818,10367
9819,10367
9820,10274
9821,10336
9822,10336
9823,10336
9824,10336
9825,10336
9826,10336
9827,10336
9828,10336
9829,10375
9830,10338
9831,10338
9832,10338
9833,10184
9834,10229
9835,10230
9836,10221
9837,10295
9838,10295
9839,9807
9840,9807
9841,10222
9842,10222
9843,10222
9844,10293
9845,10294
9846,10231
9847,10215
9848,10215
9849,10215
9850,10215
9851,10262
9852,10216
9853,10216
9854,10216
9855,10216
9856,10410
9857,10410
9858,10410
9859,10217
9860,10217
9861,10204
9862,10256
9863,10256
9864,10256
9865,10256
9866,10257
9867,10257
9868,10378
9869,10378
9870,10218
9871,10218
9872,10218
9873,10223
9874,10223
9875,10223
9876,10223
9877,10343
9878,10318
9879,10318
9880,10318
9881,10318
9882,10318
9883,10318
9884,10318
9885,10318
9886,10318
9887,10318
9888,10318
9889,10318
9890,10318
9891,10318
9892,10318
9893,10318
9894,10318
9895,10318
9896,10318
9897,10318
9898,10318
9899,10318
9900,10318
9901,10318
9902,10318
9903,10318
9904,10318
9905,10318
9906,10318
9907,10318
9908,10318
9909,10318
9910,10318
9911,10318
9912,10318
9913,10318
9914,10318
9915,10318
9916,10318
9917,10318
9918,10318
9919,10318
9920,10318
9921,10318
9922,10318
9923,10318
9924,10318
9925,10318
9926,10318
9927,10318
9928,10318
9929,10318
9930,10318
9931,10318
9932,10318
9933,10318
9934,10318
9935,10318
9936,10318
9937,10318
9938,10319
9939,10319
9940,10319
9941,10234
9942,10406
9943,10406
9944,10411
9945,10411
9946,10235
9947,10235
9948,10258
9949,10258
9950,10248
9951,10391
9952,10284
9953,10249
9954,10249
9955,10249
9956,10249
9957,10249
9958,10249
9959,10320
9960,10320
9961,10320
9962,10320
9963,10320
9964,10320
9965,10320
9966,10320
9967,10320
9968,10320
9969,10320
9970,10320
9971,10320
9972,10320
9973,10320
9974,10320
9975,10320
9976,10320
9977,10320
9978,10320
9979,10320
9980,10320
9981,10320
9982,10320
9983,10320
9984,10320
9985,10320
9986,10320
9987,10320
9988,10320
9989,10320
9990,10320
9991,10320
9992,10320
9993,10320
9994,10320
9995,10320
9996,10320
9997,10320
9998,10320
9999,10320
10000,10320
10001,10320
10002,10320
10003,10320
10004,10320
10005,10320
10006,10320
10007,10320
10008,10320
10009,10320
10010,10320
10011,10320
10012,10320
10013,10320
10014,10320
10015,10320
10016,10320
10017,10320
10018,10320
10019,10320
10020,10320
10021,10320
10022,10320
10023,10320
10024,10320
10025,10320
10026,10320
10027,10320
10028,10321
10029,10321
10030,10321
10031,10389
10032,10285
10033,10399
10034,10399
10035,10399
10036,10399
10037,10392
10038,10392
10039,10392
10040,10224
10041,10322
10042,10322
10043,10219
10044,10219
10045,10219
10046,10219
10047,10219
10048,10331
10049,10331
10050,10324
10051,10324
10052,10324
10053,10324
10054,10324
10055,10324
10056,10324
10057,10324
10058,10324
10059,10324
10060,10407
10061,10407
10062,10290
10063,10290
10064,10290
10065,10290
10066,10400
10067,10400
10068,10400
10069,10400
10070,10400
10071,10400
10072,10400
10073,10332
10074,10332
